@relation 12168104L2_2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-last

@attribute status_pozyczki {odmowa,splacona,windykacja,splacona_cz,windykacja_sp}
@attribute kwota_kredytu {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute wiek {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute płeć {kobieta,mężczyzna}
@attribute rodzaj_źródła_dochodu {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute miesieczny_dochod_netto {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute ktore_rolowanie {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute okres_w_jakim_pobierał_dochód {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute okres_w_jakim_będzie_pobierał_dochód {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute opóźnienie_spłaty {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-inf)\''}

@data
splacona,'\'(0.1-0.2]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.8-0.9]\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(0.2-0.3]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.4-0.5]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.9-inf)\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.9-inf)\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona,'\'(0.2-0.3]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.7-0.8]\'','\'(0.6-0.7]\'',mężczyzna,'\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.7-0.8]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.4-0.5]\'',kobieta,'\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.4-0.5]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.3-0.4]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja,'\'(0.1-0.2]\'','\'(0.2-0.3]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.8-inf)\''
splacona_cz,'\'(0.3-0.4]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(-inf-0.1]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.3-0.4]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.5-0.6]\'',kobieta,'\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.3-0.4]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.7-0.8]\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.4-0.5]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.4-0.5]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',mężczyzna,'\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.6-0.7]\'',mężczyzna,'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.1]\'','\'(0.7-0.8]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.5-0.6]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja_sp,'\'(0.1-0.2]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.2-0.3]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.7-0.8]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.4-0.5]\'','\'(0.2-0.3]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.2-0.3]\'','\'(0.4-0.5]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.4-0.5]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona_cz,'\'(0.3-0.4]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(-inf-0.1]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.3-0.4]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.3-0.4]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
odmowa,'\'(-inf-0.1]\'','\'(0.5-0.6]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
odmowa,'\'(-inf-0.1]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(-inf-0.1]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.6-0.7]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.2-0.3]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.8-inf)\''
windykacja_sp,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.2-0.3]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.8-0.9]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.8-0.9]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
odmowa,'\'(0.2-0.3]\'','\'(0.1-0.2]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
odmowa,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(-inf-0.1]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja,'\'(-inf-0.1]\'','\'(0.2-0.3]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.8-inf)\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
odmowa,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',mężczyzna,'\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.9-inf)\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(0.4-0.5]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.2-0.3]\'','\'(0.1-0.2]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona,'\'(0.1-0.2]\'','\'(0.8-0.9]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja_sp,'\'(0.3-0.4]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.9-inf)\'','\'(0.2-0.4]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(-inf-0.2]\''
windykacja_sp,'\'(0.1-0.2]\'','\'(-inf-0.1]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.4-0.5]\'','\'(0.1-0.2]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.1-0.2]\'',mężczyzna,'\'(0.9-inf)\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.3-0.4]\'','\'(0.3-0.4]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(-inf-0.1]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.2]\''
splacona,'\'(-inf-0.1]\'','\'(0.4-0.5]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.5-0.6]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
windykacja,'\'(0.1-0.2]\'','\'(-inf-0.1]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.8-inf)\''
splacona_cz,'\'(0.1-0.2]\'','\'(0.7-0.8]\'',mężczyzna,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.1-0.2]\'','\'(0.6-0.7]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona,'\'(0.2-0.3]\'','\'(0.7-0.8]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.2-0.3]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
splacona_cz,'\'(0.2-0.3]\'','\'(0.3-0.4]\'',kobieta,'\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(0.9-inf)\'','\'(-inf-0.2]\''
