@relation 12168104L2_2

@attribute status_pozyczki {odmowa, splacona, windykacja, splacona_cz, windykacja_sp}
@attribute kwota_kredytu real
@attribute wiek real
@attribute płeć {kobieta, mężczyzna}
@attribute rodzaj_źródła_dochodu real
@attribute miesieczny_dochod_netto real
@attribute ktore_rolowanie real
@attribute okres_w_jakim_pobierał_dochód real
@attribute okres_w_jakim_będzie_pobierał_dochód real
@attribute opóźnienie_spłaty real

@data
splacona_cz,300.0,59.0,kobieta,13.0,1658.0,1.0,25.0,48.0,0.0
splacona_cz,500.0,62.0,kobieta,13.0,1900.0,1.0,84.0,48.0,0.0
odmowa,200.0,74.0,mężczyzna,13.0,770.0,0.0,108.0,48.0,0.0
splacona_cz,200.0,44.0,mężczyzna,12.0,1952.35,0.0,0.0,11.0,0.0
splacona_cz,200.0,54.0,mężczyzna,12.0,1030.0,1.0,5.0,24.0,7.0
splacona_cz,300.0,52.0,kobieta,11.0,2065.98,1.0,175.0,48.0,5.0
splacona,300.0,39.0,mężczyzna,12.0,1884.29,0.0,16.0,23.0,14.0
splacona_cz,600.0,51.0,kobieta,11.0,3200.0,1.0,50.0,48.0,0.0
splacona_cz,1000.0,56.0,mężczyzna,11.0,2031.0,0.0,110.0,48.0,0.0
splacona,400.0,26.0,mężczyzna,11.0,3000.0,0.0,37.0,48.0,11.0
splacona_cz,300.0,45.0,mężczyzna,12.0,670.0,1.0,5.0,11.0,2.0
windykacja,350.0,71.0,kobieta,13.0,1721.0,1.0,193.0,48.0,1720.0
windykacja,200.0,60.0,kobieta,13.0,1029.7,0.0,5.0,48.0,1720.0
splacona_cz,285.97,38.0,kobieta,98.0,1200.0,1.0,42.0,48.0,2.0
splacona_cz,280.11,39.0,kobieta,11.0,1770.0,1.0,83.0,48.0,2.0
splacona,400.0,55.0,mężczyzna,99.0,2500.0,0.0,1.0,3.0,83.0
splacona_cz,500.0,61.0,mężczyzna,11.0,1250.0,1.0,61.0,48.0,0.0
splacona_cz,200.0,53.0,kobieta,16.0,749.28,1.0,61.0,48.0,0.0
splacona_cz,400.0,68.0,kobieta,16.0,980.0,1.0,127.0,48.0,0.0
odmowa,300.0,70.0,mężczyzna,13.0,1100.0,0.0,62.0,48.0,0.0
odmowa,1000.0,25.0,mężczyzna,11.0,10000.0,0.0,5.0,48.0,0.0
splacona,400.0,61.0,kobieta,13.0,1977.0,0.0,51.0,48.0,0.0
splacona_cz,277.4,61.0,kobieta,13.0,975.0,1.0,23.0,48.0,0.0
splacona_cz,600.0,56.0,mężczyzna,11.0,3335.0,1.0,429.0,48.0,0.0
splacona_cz,300.0,56.0,kobieta,98.0,980.0,0.0,6.0,48.0,0.0
odmowa,200.0,63.0,mężczyzna,13.0,1742.76,0.0,38.0,48.0,0.0
splacona_cz,789.27,63.0,kobieta,13.0,860.0,1.0,76.0,48.0,2.0
odmowa,500.0,48.0,mężczyzna,16.0,1700.0,0.0,242.0,48.0,0.0
splacona,300.0,69.0,kobieta,16.0,1401.0,0.0,72.0,48.0,15.0
splacona_cz,200.0,53.0,kobieta,99.0,1100.0,0.0,48.0,48.0,0.0
splacona,377.92,27.0,kobieta,11.0,1500.0,1.0,21.0,48.0,17.0
splacona_cz,500.0,32.0,kobieta,11.0,3100.0,1.0,118.0,48.0,0.0
splacona_cz,400.0,37.0,kobieta,11.0,2700.0,1.0,118.0,48.0,0.0
windykacja,200.0,61.0,kobieta,13.0,750.0,0.0,62.0,48.0,1718.0
splacona_cz,200.0,60.0,kobieta,13.0,784.0,0.0,36.0,48.0,0.0
splacona_cz,300.0,66.0,mężczyzna,13.0,2110.0,1.0,98.0,48.0,0.0
splacona_cz,250.0,62.0,mężczyzna,99.0,685.0,1.0,1.0,2.0,1.0
splacona_cz,300.0,66.0,mężczyzna,13.0,1300.0,0.0,74.0,48.0,7.0
splacona_cz,200.0,74.0,kobieta,13.0,1026.0,1.0,244.0,48.0,0.0
splacona,200.0,60.0,mężczyzna,13.0,907.0,0.0,5.0,48.0,165.0
splacona_cz,200.0,31.0,kobieta,12.0,1032.34,1.0,1.0,11.0,0.0
splacona_cz,1569.98,48.0,mężczyzna,11.0,2353.0,1.0,96.0,48.0,8.0
odmowa,200.0,40.0,kobieta,16.0,540.0,0.0,180.0,48.0,0.0
splacona,600.0,63.0,kobieta,13.0,3251.0,0.0,134.0,48.0,0.0
splacona_cz,521.49,62.0,kobieta,13.0,1525.46,1.0,33.0,48.0,4.0
windykacja_sp,200.0,26.0,mężczyzna,11.0,1136.8,1.0,6.0,48.0,191.0
splacona_cz,800.0,62.0,kobieta,13.0,3700.0,1.0,23.0,48.0,0.0
splacona_cz,200.0,63.0,mężczyzna,13.0,1538.0,1.0,97.0,48.0,0.0
splacona_cz,200.0,74.0,mężczyzna,13.0,957.2,0.0,194.0,48.0,0.0
splacona,300.0,26.0,mężczyzna,11.0,1459.0,1.0,5.0,48.0,9.0
splacona_cz,500.0,45.0,kobieta,11.0,3000.0,1.0,90.0,48.0,4.0
splacona,300.0,72.0,kobieta,13.0,2100.0,1.0,157.0,48.0,0.0
splacona_cz,200.0,54.0,kobieta,11.0,1400.0,1.0,113.0,48.0,1.0
splacona_cz,600.0,68.0,kobieta,13.0,2120.0,1.0,115.0,48.0,3.0
splacona_cz,300.0,39.0,kobieta,12.0,1027.0,1.0,5.0,48.0,0.0
splacona_cz,700.0,58.0,kobieta,13.0,1801.41,1.0,34.0,48.0,0.0
windykacja,300.0,36.0,mężczyzna,12.0,1017.0,1.0,54.0,48.0,1716.0
splacona_cz,200.0,51.0,mężczyzna,12.0,1030.0,1.0,6.0,48.0,3.0
splacona_cz,400.0,63.0,mężczyzna,13.0,1193.65,0.0,6.0,48.0,0.0
splacona,200.0,50.0,kobieta,12.0,2000.0,2.0,31.0,48.0,0.0
splacona,800.0,46.0,mężczyzna,11.0,2000.0,0.0,48.0,48.0,0.0
splacona_cz,200.0,68.0,kobieta,13.0,803.86,1.0,154.0,48.0,0.0
splacona_cz,400.0,73.0,kobieta,13.0,1412.0,1.0,200.0,48.0,0.0
splacona_cz,600.0,41.0,kobieta,98.0,5000.0,0.0,81.0,48.0,2.0
splacona_cz,275.97,41.0,kobieta,11.0,1000.0,1.0,58.0,48.0,5.0
splacona_cz,200.0,50.0,mężczyzna,16.0,1045.0,0.0,196.0,48.0,1.0
splacona,500.0,22.0,mężczyzna,17.0,1896.0,1.0,31.0,33.0,0.0
splacona_cz,300.0,38.0,kobieta,11.0,1200.0,1.0,187.0,48.0,2.0
splacona,900.0,35.0,mężczyzna,12.0,1500.0,0.0,30.0,35.0,0.0
splacona,200.0,60.0,kobieta,13.0,1425.0,1.0,76.0,48.0,1.0
splacona_cz,200.0,55.0,kobieta,16.0,2300.0,1.0,59.0,48.0,0.0
splacona_cz,400.0,54.0,kobieta,11.0,2800.0,1.0,56.0,48.0,0.0
splacona_cz,498.47,31.0,kobieta,12.0,1600.0,1.0,11.0,11.0,5.0
windykacja_sp,200.0,67.0,mężczyzna,13.0,1674.77,0.0,66.0,48.0,214.0
odmowa,300.0,52.0,mężczyzna,13.0,995.0,0.0,168.0,48.0,0.0
splacona,500.0,52.0,mężczyzna,11.0,2011.0,0.0,208.0,48.0,42.0
splacona_cz,450.0,47.0,mężczyzna,12.0,1574.45,0.0,28.0,35.0,5.0
odmowa,200.0,51.0,kobieta,16.0,634.64,0.0,18.0,48.0,0.0
splacona_cz,400.0,40.0,mężczyzna,11.0,1261.98,1.0,33.0,48.0,6.0
splacona_cz,400.0,60.0,kobieta,13.0,1149.06,0.0,158.0,48.0,0.0
splacona_cz,400.0,62.0,mężczyzna,16.0,1313.41,1.0,24.0,48.0,1.0
splacona,200.0,62.0,kobieta,13.0,1200.29,1.0,19.0,48.0,0.0
splacona_cz,326.61,39.0,mężczyzna,11.0,1300.0,1.0,42.0,48.0,0.0
splacona,200.0,62.0,kobieta,13.0,985.9,0.0,87.0,48.0,0.0
splacona_cz,400.0,40.0,kobieta,12.0,660.0,1.0,8.0,37.0,2.0
odmowa,300.0,18.0,mężczyzna,17.0,540.62,0.0,3.0,20.0,0.0
splacona_cz,200.0,64.0,kobieta,16.0,755.1,0.0,131.0,48.0,0.0
odmowa,300.0,68.0,mężczyzna,13.0,1079.14,0.0,115.0,48.0,0.0
splacona_cz,381.29,66.0,mężczyzna,13.0,1591.0,1.0,73.0,48.0,0.0
splacona_cz,200.0,62.0,mężczyzna,13.0,1162.0,1.0,218.0,48.0,0.0
windykacja_sp,400.0,52.0,mężczyzna,11.0,1600.0,1.0,265.0,48.0,425.0
splacona_cz,250.0,40.0,mężczyzna,12.0,700.0,1.0,6.0,23.0,0.0
windykacja,400.0,61.0,mężczyzna,11.0,1250.0,1.0,102.0,48.0,1714.0
splacona_cz,500.0,57.0,kobieta,11.0,2249.14,1.0,238.0,48.0,7.0
odmowa,400.0,78.0,kobieta,13.0,1517.0,0.0,132.0,48.0,0.0
splacona_cz,400.0,65.0,kobieta,13.0,1013.74,1.0,110.0,48.0,0.0
splacona_cz,400.0,58.0,kobieta,11.0,1500.0,0.0,82.0,48.0,0.0
splacona_cz,600.0,54.0,kobieta,12.0,1675.0,1.0,6.0,11.0,3.0
splacona_cz,700.0,61.0,kobieta,13.0,5100.0,1.0,25.0,48.0,0.0
odmowa,1000.0,41.0,kobieta,11.0,3500.0,0.0,238.0,48.0,0.0
splacona_cz,200.0,52.0,kobieta,11.0,1617.68,0.0,82.0,48.0,2.0
splacona_cz,1000.0,55.0,kobieta,16.0,2300.0,2.0,59.0,48.0,0.0
odmowa,300.0,46.0,kobieta,13.0,601.03,0.0,302.0,48.0,0.0
splacona_cz,400.0,63.0,kobieta,13.0,1233.0,0.0,120.0,48.0,0.0
odmowa,400.0,68.0,mężczyzna,13.0,940.49,0.0,258.0,48.0,0.0
splacona_cz,500.0,63.0,mężczyzna,13.0,1768.93,1.0,266.0,48.0,4.0
splacona_cz,400.0,47.0,kobieta,11.0,3170.0,1.0,282.0,48.0,4.0
windykacja,300.0,24.0,mężczyzna,11.0,1037.34,0.0,30.0,48.0,1713.0
splacona,400.0,39.0,kobieta,11.0,1239.05,1.0,201.0,48.0,10.0
splacona_cz,396.61,53.0,kobieta,12.0,2000.0,1.0,6.0,25.0,3.0
windykacja,300.0,49.0,mężczyzna,13.0,814.83,1.0,154.0,48.0,1713.0
odmowa,200.0,67.0,kobieta,13.0,832.92,0.0,136.0,48.0,0.0
splacona_cz,500.0,73.0,kobieta,13.0,951.0,1.0,159.0,48.0,0.0
splacona_cz,281.29,55.0,kobieta,12.0,1350.0,1.0,19.0,24.0,0.0
windykacja,650.0,35.0,kobieta,11.0,1065.0,1.0,56.0,48.0,1713.0
odmowa,650.0,64.0,mężczyzna,11.0,2600.0,0.0,132.0,48.0,0.0
splacona_cz,600.0,48.0,mężczyzna,11.0,1800.0,1.0,123.0,48.0,6.0
odmowa,200.0,22.0,mężczyzna,11.0,1037.0,0.0,33.0,48.0,0.0
splacona_cz,250.0,64.0,mężczyzna,16.0,633.56,1.0,108.0,48.0,1.0
windykacja,200.0,36.0,kobieta,12.0,1037.0,0.0,0.0,2.0,1711.0
splacona_cz,200.0,73.0,mężczyzna,13.0,910.33,1.0,160.0,48.0,1.0
splacona_cz,200.0,64.0,kobieta,13.0,856.0,1.0,54.0,48.0,0.0
splacona,371.94,53.0,kobieta,12.0,1500.0,1.0,6.0,7.0,1.0
windykacja,700.0,27.0,kobieta,11.0,1300.0,1.0,6.0,48.0,1711.0
odmowa,500.0,45.0,mężczyzna,11.0,1554.24,0.0,150.0,48.0,0.0
windykacja_sp,800.0,29.0,mężczyzna,12.0,1800.0,1.0,4.0,10.0,262.0
odmowa,200.0,62.0,kobieta,13.0,713.78,0.0,26.0,48.0,0.0
splacona_cz,200.0,75.0,kobieta,13.0,965.0,1.0,242.0,48.0,1.0
splacona,400.0,64.0,mężczyzna,11.0,2600.0,0.0,132.0,48.0,0.0
splacona_cz,300.0,77.0,kobieta,13.0,1239.0,1.0,267.0,48.0,2.0
splacona_cz,300.0,63.0,kobieta,16.0,1389.0,0.0,88.0,48.0,0.0
splacona_cz,200.0,61.0,kobieta,13.0,984.0,0.0,7.0,48.0,0.0
splacona_cz,600.0,47.0,kobieta,12.0,830.46,0.0,42.0,48.0,1.0
splacona_cz,500.0,63.0,kobieta,16.0,1340.0,1.0,158.0,48.0,3.0
splacona,500.0,72.0,kobieta,13.0,640.0,1.0,135.0,48.0,1.0
splacona_cz,200.0,75.0,kobieta,13.0,616.0,1.0,243.0,48.0,0.0
splacona_cz,300.0,55.0,kobieta,12.0,1009.34,0.0,26.0,48.0,0.0
splacona_cz,200.0,57.0,kobieta,16.0,703.0,1.0,22.0,48.0,1.0
odmowa,500.0,54.0,kobieta,11.0,1200.0,0.0,25.0,48.0,0.0
splacona_cz,300.0,71.0,mężczyzna,13.0,1426.0,1.0,74.0,48.0,0.0
splacona,417.53,25.0,mężczyzna,12.0,1300.0,1.0,5.0,25.0,409.0
splacona_cz,300.0,39.0,mężczyzna,11.0,2700.0,0.0,6.0,48.0,0.0
splacona_cz,300.0,54.0,mężczyzna,11.0,1700.0,1.0,36.0,48.0,1.0
splacona_cz,300.0,58.0,kobieta,13.0,1500.0,1.0,43.0,48.0,1.0
splacona_cz,900.0,58.0,kobieta,17.0,684.0,1.0,186.0,48.0,1.0
splacona,202.73,40.0,kobieta,11.0,2505.0,1.0,160.0,48.0,1.0
splacona,1500.0,57.0,mężczyzna,98.0,3000.0,1.0,65.0,48.0,9.0
splacona,600.0,54.0,kobieta,11.0,1300.0,1.0,65.0,48.0,11.0
splacona_cz,200.0,24.0,mężczyzna,12.0,1000.0,2.0,8.0,24.0,0.0
splacona_cz,500.0,60.0,kobieta,13.0,1000.0,1.0,64.0,48.0,1.0
splacona_cz,800.0,60.0,mężczyzna,11.0,1000.0,1.0,60.0,48.0,0.0
splacona_cz,1000.0,80.0,kobieta,13.0,2421.55,1.0,242.0,48.0,0.0
splacona_cz,400.0,56.0,kobieta,11.0,1172.2,1.0,34.0,48.0,1.0
splacona_cz,600.0,32.0,kobieta,11.0,1290.0,1.0,16.0,48.0,1.0
splacona,900.0,33.0,kobieta,11.0,2200.0,0.0,34.0,48.0,0.0
odmowa,200.0,57.0,kobieta,16.0,921.58,0.0,18.0,48.0,0.0
splacona_cz,300.0,61.0,kobieta,13.0,997.0,1.0,76.0,48.0,1.0
odmowa,400.0,64.0,kobieta,16.0,1279.58,0.0,158.0,48.0,0.0
splacona,500.0,62.0,kobieta,13.0,962.0,1.0,62.0,48.0,15.0
splacona_cz,300.0,60.0,kobieta,13.0,810.0,2.0,30.0,48.0,8.0
splacona_cz,400.0,47.0,mężczyzna,12.0,600.0,2.0,6.0,27.0,0.0
splacona_cz,300.0,57.0,kobieta,11.0,1680.0,1.0,382.0,48.0,1.0
splacona,400.0,61.0,mężczyzna,12.0,611.36,1.0,0.0,3.0,280.0
splacona_cz,265.58,62.0,kobieta,13.0,1189.0,1.0,66.0,48.0,1.0
splacona_cz,500.0,60.0,kobieta,13.0,1212.0,1.0,50.0,48.0,1.0
splacona_cz,400.0,66.0,kobieta,13.0,1137.19,1.0,93.0,48.0,0.0
splacona,300.0,61.0,kobieta,13.0,744.07,0.0,9.0,48.0,1.0
splacona_cz,300.0,45.0,mężczyzna,11.0,2100.0,0.0,47.0,48.0,0.0
splacona_cz,300.0,62.0,kobieta,13.0,1130.0,1.0,100.0,48.0,0.0
splacona_cz,900.0,58.0,mężczyzna,11.0,1510.0,1.0,162.0,48.0,1.0
splacona_cz,200.0,65.0,kobieta,13.0,802.83,1.0,198.0,48.0,0.0
splacona_cz,500.0,53.0,kobieta,16.0,655.0,1.0,28.0,48.0,0.0
splacona_cz,300.0,61.0,kobieta,13.0,1684.0,1.0,17.0,48.0,0.0
splacona_cz,1000.0,57.0,mężczyzna,13.0,3600.0,0.0,83.0,48.0,0.0
splacona_cz,235.97,66.0,kobieta,13.0,1428.55,1.0,134.0,48.0,0.0
splacona_cz,200.0,46.0,kobieta,12.0,990.34,0.0,52.0,48.0,0.0
splacona_cz,1000.0,47.0,kobieta,11.0,5800.0,1.0,51.0,48.0,0.0
splacona_cz,350.0,64.0,mężczyzna,13.0,1601.87,0.0,42.0,48.0,0.0
splacona_cz,200.0,49.0,mężczyzna,11.0,1400.0,1.0,11.0,48.0,0.0
splacona,200.0,52.0,mężczyzna,12.0,1210.0,0.0,4.0,9.0,20.0
splacona_cz,300.0,69.0,mężczyzna,13.0,940.0,1.0,50.0,48.0,2.0
splacona_cz,350.0,53.0,kobieta,17.0,1031.0,0.0,48.0,48.0,0.0
splacona_cz,1800.0,72.0,mężczyzna,13.0,2612.0,0.0,78.0,48.0,5.0
splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,1.0,162.0,48.0,0.0
splacona_cz,200.0,58.0,kobieta,16.0,634.0,0.0,48.0,48.0,0.0
splacona_cz,400.0,62.0,kobieta,13.0,1474.55,0.0,62.0,48.0,0.0
splacona_cz,200.0,29.0,mężczyzna,99.0,1393.85,0.0,1.0,2.0,1.0
splacona_cz,300.0,59.0,kobieta,13.0,1100.0,0.0,40.0,48.0,0.0
splacona_cz,300.0,65.0,kobieta,13.0,930.0,2.0,127.0,48.0,0.0
splacona,300.0,63.0,kobieta,13.0,1100.0,1.0,102.0,48.0,20.0
splacona_cz,600.0,49.0,kobieta,11.0,2800.0,1.0,315.0,48.0,0.0
splacona_cz,769.94,47.0,mężczyzna,11.0,2500.0,1.0,200.0,48.0,8.0
splacona_cz,500.0,72.0,mężczyzna,13.0,1700.0,1.0,11.0,48.0,2.0
splacona,200.0,54.0,mężczyzna,12.0,988.0,1.0,6.0,12.0,12.0
splacona,400.0,66.0,kobieta,13.0,1062.0,0.0,159.0,48.0,15.0
splacona_cz,400.0,61.0,mężczyzna,13.0,1503.0,1.0,162.0,48.0,13.0
splacona,400.0,53.0,kobieta,11.0,1300.0,1.0,31.0,48.0,11.0
splacona_cz,300.0,35.0,kobieta,12.0,1200.0,1.0,5.0,14.0,1.0
splacona_cz,700.0,75.0,mężczyzna,13.0,2098.0,1.0,194.0,48.0,2.0
splacona,1000.0,69.0,kobieta,13.0,2291.0,2.0,67.0,48.0,14.0
splacona_cz,300.0,61.0,mężczyzna,16.0,837.0,0.0,228.0,48.0,0.0
odmowa,250.0,34.0,kobieta,12.0,1040.0,0.0,0.0,0.0,0.0
splacona_cz,200.0,72.0,kobieta,13.0,730.0,0.0,557.0,48.0,0.0
windykacja,300.0,43.0,kobieta,12.0,1100.0,0.0,12.0,29.0,1707.0
splacona_cz,500.0,51.0,kobieta,11.0,1700.0,1.0,302.0,48.0,4.0
windykacja_sp,2000.0,56.0,mężczyzna,11.0,2031.0,1.0,111.0,48.0,222.0
splacona_cz,200.0,79.0,kobieta,13.0,1442.43,2.0,138.0,48.0,0.0
splacona_cz,200.0,46.0,mężczyzna,11.0,1360.0,2.0,116.0,48.0,0.0
splacona_cz,300.0,52.0,kobieta,12.0,1050.0,0.0,30.0,36.0,0.0
splacona_cz,500.0,65.0,kobieta,16.0,892.0,0.0,197.0,48.0,0.0
splacona,1130.33,48.0,kobieta,12.0,1500.0,1.0,11.0,26.0,32.0
splacona_cz,400.0,66.0,kobieta,13.0,850.0,1.0,64.0,48.0,5.0
splacona_cz,800.0,57.0,mężczyzna,12.0,2500.0,0.0,1.0,3.0,4.0
splacona_cz,300.0,65.0,kobieta,13.0,1350.0,0.0,108.0,48.0,0.0
splacona_cz,903.23,36.0,kobieta,11.0,1900.0,1.0,176.0,48.0,6.0
splacona_cz,700.0,52.0,mężczyzna,11.0,3200.0,1.0,186.0,48.0,0.0
splacona_cz,700.0,27.0,kobieta,11.0,2100.0,0.0,19.0,48.0,0.0
splacona_cz,200.0,56.0,kobieta,17.0,547.89,0.0,53.0,48.0,0.0
odmowa,600.0,22.0,mężczyzna,17.0,443.65,0.0,10.0,35.0,0.0
odmowa,700.0,45.0,mężczyzna,11.0,3000.0,0.0,0.0,48.0,0.0
splacona,400.0,60.0,kobieta,16.0,1411.0,1.0,63.0,48.0,17.0
splacona_cz,700.0,28.0,mężczyzna,12.0,1800.0,1.0,7.0,8.0,0.0
splacona_cz,300.0,65.0,kobieta,13.0,1210.0,0.0,135.0,48.0,6.0
splacona_cz,500.0,29.0,kobieta,12.0,1447.0,2.0,18.0,23.0,5.0
odmowa,300.0,32.0,kobieta,11.0,1515.11,0.0,11.0,48.0,0.0
splacona_cz,300.0,30.0,mężczyzna,12.0,1037.34,0.0,17.0,23.0,0.0
splacona_cz,200.0,72.0,kobieta,13.0,785.0,1.0,61.0,48.0,0.0
splacona,449.7,23.0,mężczyzna,99.0,980.0,2.0,8.0,10.0,384.0
splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,1.0,339.0,48.0,3.0
splacona_cz,200.0,69.0,kobieta,16.0,959.6,1.0,112.0,48.0,0.0
splacona_cz,600.0,47.0,kobieta,11.0,1700.0,1.0,86.0,48.0,0.0
splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,2.0,27.0,48.0,3.0
splacona,200.0,67.0,kobieta,13.0,720.19,0.0,90.0,48.0,0.0
splacona_cz,300.0,19.0,mężczyzna,99.0,750.0,1.0,1.0,5.0,0.0
windykacja_sp,500.0,56.0,kobieta,13.0,1425.0,1.0,16.0,48.0,465.0
splacona_cz,300.0,48.0,kobieta,11.0,1077.49,1.0,368.0,48.0,3.0
windykacja,200.0,38.0,kobieta,99.0,2800.0,2.0,7.0,7.0,1706.0
splacona_cz,600.0,53.0,mężczyzna,11.0,4000.0,2.0,7.0,48.0,0.0
splacona_cz,700.0,64.0,mężczyzna,13.0,2010.0,0.0,135.0,48.0,0.0
splacona_cz,1000.0,42.0,mężczyzna,11.0,2258.0,2.0,72.0,48.0,3.0
splacona_cz,200.0,20.0,mężczyzna,17.0,985.0,2.0,10.0,11.0,0.0
splacona_cz,392.14,63.0,kobieta,13.0,1668.0,2.0,88.0,48.0,9.0
windykacja_sp,441.91,52.0,kobieta,11.0,1050.0,1.0,15.0,48.0,422.0
splacona_cz,200.0,62.0,mężczyzna,13.0,1672.59,0.0,19.0,48.0,0.0
splacona_cz,200.0,57.0,mężczyzna,13.0,12220.0,0.0,68.0,48.0,0.0
splacona_cz,600.0,55.0,mężczyzna,16.0,588.0,2.0,419.0,48.0,2.0
splacona_cz,300.0,57.0,kobieta,13.0,611.0,0.0,136.0,48.0,0.0
splacona,230.0,62.0,kobieta,13.0,1065.0,1.0,18.0,48.0,274.0
splacona,400.0,64.0,mężczyzna,13.0,1261.6,1.0,50.0,48.0,0.0
odmowa,1000.0,41.0,mężczyzna,11.0,1200.0,0.0,24.0,48.0,0.0
splacona_cz,400.0,58.0,kobieta,13.0,1454.91,1.0,39.0,48.0,6.0
splacona_cz,300.0,22.0,kobieta,12.0,1634.0,0.0,9.0,9.0,3.0
odmowa,1000.0,76.0,kobieta,13.0,1900.0,0.0,252.0,48.0,0.0
splacona_cz,500.0,31.0,mężczyzna,11.0,2700.0,2.0,12.0,48.0,3.0
splacona_cz,799.84,57.0,kobieta,11.0,1680.0,2.0,67.0,48.0,1.0
splacona_cz,300.0,25.0,mężczyzna,12.0,1400.0,0.0,9.0,32.0,0.0
odmowa,200.0,31.0,kobieta,12.0,1037.0,0.0,8.0,13.0,0.0
splacona_cz,432.44,69.0,kobieta,13.0,1072.0,2.0,150.0,48.0,1.0
splacona_cz,200.0,57.0,mężczyzna,16.0,763.38,1.0,208.0,48.0,1.0
splacona_cz,500.0,54.0,kobieta,16.0,1045.6,2.0,9.0,48.0,0.0
splacona_cz,400.0,29.0,mężczyzna,11.0,1888.27,1.0,74.0,48.0,4.0
splacona_cz,500.0,38.0,kobieta,11.0,2927.0,0.0,198.0,48.0,0.0
splacona_cz,400.0,56.0,mężczyzna,11.0,1842.86,0.0,4.0,48.0,0.0
splacona,600.0,64.0,mężczyzna,13.0,3100.0,0.0,135.0,48.0,11.0
splacona_cz,300.0,46.0,mężczyzna,13.0,1688.82,0.0,96.0,48.0,0.0
splacona_cz,300.0,58.0,kobieta,13.0,1240.0,2.0,67.0,48.0,0.0
splacona,400.0,28.0,mężczyzna,12.0,900.0,2.0,15.0,20.0,8.0
splacona_cz,300.0,43.0,kobieta,11.0,1400.0,2.0,22.0,48.0,0.0
splacona_cz,200.0,74.0,kobieta,13.0,1026.0,2.0,244.0,48.0,0.0
splacona_cz,281.29,53.0,kobieta,11.0,1700.0,2.0,202.0,48.0,1.0
splacona_cz,300.0,60.0,mężczyzna,11.0,3000.0,2.0,209.0,48.0,1.0
splacona_cz,300.0,46.0,kobieta,11.0,763.0,1.0,90.0,48.0,0.0
splacona,400.0,43.0,kobieta,99.0,645.31,0.0,7.0,11.0,1.0
splacona_cz,300.0,70.0,kobieta,13.0,729.03,2.0,254.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1090.14,1.0,72.0,48.0,0.0
splacona,600.0,61.0,mężczyzna,11.0,2458.0,0.0,144.0,48.0,0.0
splacona_cz,200.0,62.0,kobieta,13.0,714.0,2.0,219.0,48.0,0.0
splacona_cz,200.0,63.0,kobieta,16.0,1389.0,1.0,88.0,48.0,0.0
splacona_cz,381.29,70.0,kobieta,13.0,1291.18,2.0,76.0,48.0,0.0
splacona_cz,400.0,44.0,mężczyzna,12.0,1952.35,1.0,1.0,11.0,0.0
odmowa,300.0,58.0,mężczyzna,17.0,607.95,0.0,210.0,48.0,0.0
splacona_cz,900.0,59.0,kobieta,13.0,1370.0,1.0,73.0,48.0,0.0
windykacja_sp,300.0,65.0,kobieta,13.0,665.92,2.0,122.0,48.0,300.0
odmowa,300.0,26.0,mężczyzna,11.0,1226.0,0.0,2.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1170.0,0.0,75.0,48.0,0.0
splacona,400.0,56.0,kobieta,11.0,1187.06,1.0,130.0,48.0,2.0
splacona_cz,400.0,50.0,kobieta,17.0,990.0,2.0,69.0,48.0,0.0
splacona_cz,500.0,53.0,mężczyzna,11.0,2080.0,2.0,315.0,48.0,0.0
splacona_cz,400.0,54.0,kobieta,12.0,1700.0,2.0,52.0,48.0,0.0
splacona,200.0,30.0,kobieta,11.0,1373.34,0.0,55.0,48.0,0.0
splacona_cz,200.0,25.0,kobieta,17.0,1200.0,2.0,162.0,48.0,0.0
splacona_cz,600.0,35.0,kobieta,11.0,2400.0,1.0,110.0,48.0,0.0
splacona_cz,500.0,58.0,mężczyzna,17.0,1485.0,1.0,140.0,48.0,0.0
splacona_cz,200.0,28.0,mężczyzna,12.0,1136.86,0.0,8.0,23.0,1.0
splacona_cz,500.0,61.0,kobieta,13.0,1362.0,2.0,53.0,48.0,6.0
windykacja,500.0,49.0,mężczyzna,11.0,3250.0,1.0,2.0,48.0,1701.0
splacona_cz,500.0,67.0,mężczyzna,16.0,1600.0,0.0,9.0,48.0,0.0
odmowa,300.0,54.0,mężczyzna,16.0,730.0,0.0,113.0,48.0,0.0
splacona_cz,426.61,49.0,kobieta,11.0,2470.0,2.0,351.0,48.0,0.0
windykacja,400.0,52.0,kobieta,12.0,1040.0,2.0,14.0,19.0,1701.0
splacona_cz,400.0,64.0,kobieta,13.0,1015.0,2.0,106.0,48.0,4.0
odmowa,700.0,35.0,kobieta,11.0,1557.5,0.0,182.0,48.0,0.0
splacona_cz,200.0,68.0,kobieta,13.0,1017.0,2.0,158.0,48.0,0.0
splacona,350.0,56.0,kobieta,17.0,547.89,1.0,53.0,48.0,13.0
splacona_cz,600.0,39.0,kobieta,11.0,1800.0,1.0,48.0,48.0,11.0
splacona_cz,800.0,33.0,kobieta,11.0,2050.0,0.0,26.0,48.0,5.0
splacona_cz,200.0,66.0,kobieta,13.0,910.0,2.0,66.0,48.0,1.0
